Customer ID,probablity of purchase
12471.0,0.9999999999985576
12472.0,0.999999993742346
12473.0,0.005354894401515669
12474.0,0.9999999998430198
12475.0,0.00011677421568325982
12476.0,0.9999981978374887
12477.0,0.9538270463894853
12480.0,0.3164105643554854
12481.0,0.999932050651976
12482.0,0.003729246905898387
12483.0,0.999994779746296
12484.0,0.9995290316301391
12485.0,4.221660727596817e-05
12486.0,2.6501900811148154e-05
12487.0,4.371101339045917e-05
12488.0,0.00032348735067300833
12489.0,0.00016185407343116142
12490.0,0.9999994654675078
12491.0,1.0911659257704574e-05
12492.0,0.0016481020185296867
12493.0,0.0007732772883518724
12494.0,0.9922460954641076
12495.0,3.6971331927822165e-05
12496.0,3.6971331927822165e-05
12497.0,0.004182911505741257
12498.0,4.8082140663141574e-05
12499.0,3.7145268027395354e-05
12500.0,0.9999200265066334
12501.0,0.00016185407343116142
12502.0,0.4188910458999416
12503.0,0.0005507807576502343
12504.0,0.00012329083825745606
12505.0,0.0008896314498661052
12506.0,0.00011333051365759773
12507.0,0.004831748527681482
12509.0,0.00013047405717896764
12510.0,0.7576083297251507
12511.0,2.6501900811148154e-05
12512.0,4.8082140663141574e-05
12513.0,0.0008965449581211484
12514.0,0.0003207509065436164
12515.0,8.328304589199452e-05
12516.0,0.007545589962533258
12517.0,0.008154750423074949
12518.0,0.003938735391951254
12519.0,0.000977031957096243
12520.0,0.051154478662387766
12521.0,0.0001192467700752939
12522.0,4.8082140663141574e-05
12523.0,0.9999999876056194
12524.0,0.9999268580387038
12525.0,0.012993327581783098
12526.0,0.00032348735067300833
12527.0,0.207667195106459
12528.0,0.45259726189781896
12529.0,0.0001864822923404323
12530.0,0.9860168593484752
12531.0,6.556454373626769e-05
12533.0,0.0008892238556178925
12534.0,0.00013332468554031935
12535.0,0.000672359764623227
12536.0,4.8082140663141574e-05
12537.0,2.6501900811148154e-05
12538.0,3.065526310210435e-05
12539.0,0.02153895924596092
12540.0,0.9999999999927738
12541.0,0.0008668622766141768
12542.0,0.0008936561532808075
12543.0,4.26799455549092e-05
12544.0,1.0911659257704574e-05
12545.0,0.0006368513368826365
12546.0,0.00032348735067300833
12547.0,0.0032277878752044547
12548.0,9.99671387160978e-05
12549.0,0.0002231642804349974
12550.0,7.342716863274591e-05
12551.0,8.328304589199452e-05
12552.0,4.8082140663141574e-05
12553.0,0.9980888596199816
12554.0,4.26799455549092e-05
12555.0,6.556454373626769e-05
12556.0,0.0005252661063317659
12557.0,0.815224752214473
12559.0,0.0019321431593523977
12560.0,0.0014552542829931643
12561.0,0.00013047405717896764
12562.0,0.7550150143756836
12563.0,2.6501900811148154e-05
12564.0,9.468484514328598e-05
12565.0,0.0011311374258039426
12566.0,7.342716863274591e-05
12567.0,0.9998384549162497
12568.0,3.6971331927822165e-05
12569.0,0.9695477529626476
12570.0,6.556454373626769e-05
12571.0,0.0005872492927518486
12572.0,4.8082140663141574e-05
12573.0,0.0040054436905619184
12574.0,0.00016185407343116142
12575.0,0.00018852868563093902
12576.0,0.7829342569449673
12577.0,0.0022716177245024668
12578.0,0.0043021365594160576
12579.0,7.342716863274591e-05
12580.0,0.0003857026582900385
12581.0,4.8082140663141574e-05
12582.0,0.011083024792592247
12583.0,0.9999999999666898
12584.0,0.7745924663880439
12585.0,0.012672230524548685
12586.0,0.0022716177245024668
12588.0,0.002135104627192615
12589.0,0.0067622848341897255
12590.0,0.015657776169508933
12591.0,0.001103393182168874
12592.0,0.0025048799658164756
12593.0,0.0010310767353750557
12594.0,0.9999957117499144
12595.0,4.820493821494622e-05
12596.0,0.0004992158438886963
12597.0,0.0038087162668505206
12598.0,0.8952317806780042
12599.0,0.9982718212289269
12600.0,0.9999999745791829
12601.0,0.7431838682319987
12602.0,4.8082140663141574e-05
12604.0,0.0006368513368826365
12605.0,0.0022181507329725957
12606.0,6.556454373626769e-05
12607.0,4.8082140663141574e-05
12608.0,2.6501900811148154e-05
12609.0,0.9502297945449139
12610.0,0.0005872492927518486
12611.0,4.8082140663141574e-05
12612.0,0.00032348735067300833
12613.0,0.9533728714296655
12614.0,9.468484514328598e-05
12615.0,0.27709642472194645
12616.0,0.024986642854424975
12619.0,0.750601328550393
12620.0,0.0005680838227879888
12621.0,0.9999999997383142
12622.0,0.00011333051365759773
12623.0,0.30474179934139917
12624.0,0.0012202346521359938
12625.0,0.23547889860003687
12626.0,0.9125816892178468
12627.0,0.041428402966840715
12628.0,4.8082140663141574e-05
12629.0,7.445245545216185e-05
12630.0,4.8082140663141574e-05
12631.0,0.047087071983701705
12632.0,0.00016408364457258962
12633.0,0.9698461527400591
12634.0,4.221660727596817e-05
12635.0,0.008742741131455841
12636.0,4.371101339045917e-05
12637.0,0.9956165051449039
12638.0,3.6971331927822165e-05
12639.0,0.0009319010240127745
12640.0,7.342716863274591e-05
12641.0,0.00013332468554031935
12642.0,0.0005872492927518486
12643.0,0.9956610938278343
12644.0,0.010660808002389896
12645.0,0.9483656918340625
12646.0,4.8082140663141574e-05
12647.0,0.999999995480561
12648.0,0.02254867444493433
12649.0,0.523743741573433
12651.0,0.005710895318815193
12652.0,0.0003930214112550435
12653.0,0.0062614194663487355
12654.0,0.0010090505523834192
12655.0,2.6501900811148154e-05
12656.0,0.910690443320095
12657.0,0.00032348735067300833
12661.0,4.26799455549092e-05
12662.0,0.9999998664909402
12663.0,0.00020467919680206156
12664.0,0.9060647998766946
12665.0,0.0021723206420192847
12666.0,0.00023394511707184497
12667.0,4.8082140663141574e-05
12668.0,0.981371068204683
12669.0,0.01063606776526776
12670.0,0.0841205927340567
12671.0,5.0765574577041164e-05
12672.0,0.000752597513508392
12673.0,0.0004545893827838466
12674.0,0.005180938660760187
12675.0,0.0001437021758034281
12676.0,0.9150806800918488
12677.0,0.0009356015265776669
12678.0,0.9999999755305286
12679.0,0.02127430600768142
12680.0,0.0008965449581211484
12681.0,0.9999999998803233
12682.0,0.9999999999998437
12683.0,0.9999877154343044
12684.0,0.0033986140152891457
12685.0,0.00032348735067300833
12686.0,8.328304589199452e-05
12687.0,5.6735208456927695e-05
12688.0,0.00013332468554031935
12689.0,0.00013332468554031935
12690.0,8.445578248059122e-05
12691.0,0.12628861143989292
12692.0,3.6971331927822165e-05
12693.0,0.8657959922271705
12694.0,0.0016314647755415175
12695.0,0.3119334735098413
12696.0,0.000703075558320591
12697.0,0.013176976559135169
12698.0,5.0765574577041164e-05
12699.0,2.6501900811148154e-05
12700.0,0.004051491940221594
12701.0,0.009900560426424385
12703.0,0.006545358831566579
12704.0,0.008154750423074949
12705.0,0.9998784682024571
12706.0,6.556454373626769e-05
12707.0,0.00013047405717896764
12708.0,0.9999999996356088
12709.0,0.9999999999991296
12710.0,0.053854871199241434
12711.0,0.0002810287412188134
12712.0,0.9999999994354489
12714.0,0.999452279435184
12715.0,0.00013332468554031935
12716.0,0.0001192467700752939
12717.0,0.0057305836981748695
12718.0,7.342716863274591e-05
12719.0,4.8082140663141574e-05
12720.0,0.9999999956410512
12721.0,0.973299574077066
12722.0,0.009712383916478376
12723.0,4.8082140663141574e-05
12724.0,0.32402006585961735
12725.0,0.0006881940014838382
12726.0,0.9978204903515389
12727.0,0.9886109525225835
12728.0,0.24106149528008222
12729.0,0.00013332468554031935
12730.0,4.820493821494622e-05
12731.0,0.9999994935675435
12732.0,9.99671387160978e-05
12733.0,0.032007850844753674
12734.0,0.00023394511707184497
12735.0,0.00016185407343116142
12736.0,0.00016185407343116142
12737.0,4.820493821494622e-05
12738.0,8.328304589199452e-05
12739.0,0.00020626327586033985
12740.0,4.8082140663141574e-05
12741.0,4.221660727596817e-05
12742.0,0.0001719896339255878
12743.0,0.0001192467700752939
12744.0,0.5957694944727993
12745.0,0.0011593100466251612
12746.0,0.00016909958531915038
12747.0,0.9999998505761495
12748.0,0.9999999999998437
12749.0,0.03017620377491949
12750.0,0.00013332468554031935
12751.0,4.26799455549092e-05
12752.0,7.342716863274591e-05
12753.0,0.994410322801541
12754.0,0.011625958588464292
12755.0,0.9767908586829724
12756.0,7.342716863274591e-05
12757.0,0.3129349328503055
12758.0,0.5251593925554103
12759.0,0.716826254751397
12760.0,4.26799455549092e-05
12761.0,4.26799455549092e-05
12763.0,0.0009094953516687173
12764.0,0.00016185407343116142
12765.0,0.013273834667586257
12766.0,0.9805611828878682
12767.0,3.065526310210435e-05
12768.0,0.00010365502795479786
12769.0,0.00011333051365759773
12770.0,0.07993516849147346
12771.0,0.00022188491607964012
12772.0,4.8082140663141574e-05
12773.0,3.7145268027395354e-05
12774.0,4.221660727596817e-05
12775.0,0.3540145646211464
12776.0,6.041582999606272e-05
12777.0,4.26799455549092e-05
12778.0,0.7435905281654134
12779.0,0.9999992015523479
12780.0,5.0765574577041164e-05
12781.0,0.005937508016909391
12782.0,0.9325224119384106
12783.0,0.00032348735067300833
12784.0,4.221660727596817e-05
12785.0,0.004355151770426983
12786.0,5.0765574577041164e-05
12787.0,0.0013786469218237674
12788.0,0.0007290355755170878
12789.0,0.0012748807562016089
12790.0,0.00020510204276225096
12791.0,0.003675343326685575
12792.0,0.0021967196575087555
12793.0,0.00345946518107122
12794.0,0.00032348735067300833
12796.0,3.6971331927822165e-05
12797.0,0.0005680176625670864
12798.0,0.0010689031427262303
12799.0,4.221660727596817e-05
12800.0,0.00031406701517679896
12801.0,0.00025060248783666467
12802.0,0.026084399531632923
12803.0,3.065526310210435e-05
12804.0,0.00025060248783666467
12805.0,0.004089757815545024
12806.0,0.002977721663242293
12807.0,3.065526310210435e-05
12808.0,0.0029761192881653984
12809.0,0.0044420461610747124
12810.0,0.00023371231762999705
12811.0,0.007667958219955626
12812.0,4.8082140663141574e-05
12813.0,0.0009851684162595679
12814.0,0.00013332468554031935
12815.0,0.0009222915307089463
12816.0,0.000672359764623227
12817.0,0.0006457388132972282
12818.0,0.0008668622766141768
12819.0,4.26799455549092e-05
12820.0,0.9850001990863
12821.0,0.0003928178888841011
12822.0,7.342716863274591e-05
12823.0,0.999822764879404
12824.0,4.8082140663141574e-05
12825.0,0.00016331540504561253
12826.0,0.9903221465766455
12827.0,4.8082140663141574e-05
12828.0,0.003938735391951254
12829.0,0.004758016951802258
12830.0,0.007299864173829725
12831.0,0.0003702607040135698
12832.0,7.342716863274591e-05
12833.0,0.0001192467700752939
12834.0,9.468484514328598e-05
12835.0,0.9850542862495538
12836.0,0.9999838701712926
12837.0,0.0003402334325134108
12838.0,0.11989862367884738
12839.0,0.9999999979662135
12840.0,0.9614578828129308
12841.0,0.9999999956410512
12842.0,0.008472006432336294
12843.0,0.9999960540961592
12844.0,0.002420797921245326
12845.0,0.0011311374258039426
12846.0,6.556454373626769e-05
12847.0,3.065526310210435e-05
12848.0,6.041582999606272e-05
12849.0,0.002997295614061148
12850.0,4.26799455549092e-05
12851.0,0.00038168460023225536
12852.0,0.00013047405717896764
12853.0,0.999518971356608
12854.0,0.4607684749073917
12855.0,0.00023394511707184497
12856.0,4.8082140663141574e-05
12857.0,0.3648178492009229
12858.0,0.0001841791015694383
12859.0,4.26799455549092e-05
12860.0,6.556454373626769e-05
12861.0,3.6971331927822165e-05
12862.0,0.0001377876998247708
12863.0,0.22063797142799257
12864.0,0.0005266069478985361
12865.0,0.014650770974899517
12866.0,0.002170583970854532
12867.0,0.9999338862412507
12868.0,0.681179703219428
12869.0,6.556454373626769e-05
12870.0,0.004105784845318087
12871.0,0.0022184086668781628
12872.0,0.998847569267319
12873.0,0.0015960727682193937
12874.0,0.00011859680279037095
12875.0,0.11686924197116605
12876.0,0.01629235998040794
12877.0,0.9999999924083411
12878.0,0.0009826416652528394
12879.0,0.00032348735067300833
12880.0,0.00010435112466867215
12881.0,9.468484514328598e-05
12882.0,1.0911659257704574e-05
12883.0,7.342716863274591e-05
12884.0,7.342716863274591e-05
12885.0,0.0005872492927518486
12886.0,0.0003720605285767676
12887.0,3.065526310210435e-05
12888.0,0.00755611633455706
12889.0,0.006646009418741731
12890.0,3.065526310210435e-05
12891.0,0.975320865904219
12892.0,3.065526310210435e-05
12893.0,1.0911659257704574e-05
12894.0,3.7145268027395354e-05
12895.0,0.00032348735067300833
12896.0,4.371101339045917e-05
12897.0,0.01086020445535355
12898.0,0.00023627687468257466
12899.0,2.6501900811148154e-05
12900.0,2.6501900811148154e-05
12901.0,0.9963937562667582
12902.0,9.468484514328598e-05
12903.0,2.6501900811148154e-05
12904.0,9.99671387160978e-05
12905.0,0.0002231642804349974
12906.0,7.342716863274591e-05
12907.0,0.0008818575108914098
12908.0,0.2156087324951166
12909.0,0.9686468101094752
12910.0,0.9821608653019294
12911.0,4.221660727596817e-05
12912.0,4.8082140663141574e-05
12913.0,0.9424541199641718
12914.0,3.065526310210435e-05
12915.0,0.22675678974953906
12916.0,0.9285553482427199
12917.0,0.022072588707891097
12918.0,3.6971331927822165e-05
12919.0,0.08245151850725634
12920.0,0.00014878848798551702
12921.0,0.9999999999983658
12922.0,0.0001192467700752939
12923.0,0.00045967609292279317
12924.0,0.9890416743508
12925.0,0.0003415357257596129
12926.0,0.0003596104243645004
12927.0,3.065526310210435e-05
12928.0,0.8867118631480827
12929.0,0.001592068673602223
12930.0,0.007299864173829725
12931.0,0.9999999930435308
12932.0,0.012390079415909139
12933.0,0.03679015874582402
12934.0,4.371101339045917e-05
12935.0,0.9967759744634732
12936.0,7.342716863274591e-05
12937.0,0.6086127332548372
12939.0,0.9999973997002364
12940.0,0.00032348735067300833
12941.0,4.371101339045917e-05
12942.0,0.006997077987225367
12943.0,0.005773100058723838
12944.0,8.328304589199452e-05
12945.0,0.0007220189626445188
12946.0,4.26799455549092e-05
12947.0,0.9086657084141982
12948.0,0.13653209056867155
12949.0,0.999954554906082
12951.0,0.9999902735484995
12952.0,0.00032348735067300833
12953.0,4.820493821494622e-05
12954.0,3.6971331927822165e-05
12955.0,0.9637676126714381
12956.0,0.0031313749362617423
12957.0,0.9998666657567994
12958.0,0.00010435112466867215
12959.0,0.00034082483709338933
12960.0,0.002590891163331706
12961.0,3.065526310210435e-05
12962.0,0.00013332468554031935
12963.0,0.7263387474574855
12964.0,4.26799455549092e-05
12965.0,7.342716863274591e-05
12967.0,0.002790533824172485
12968.0,0.00013332468554031935
12969.0,5.0765574577041164e-05
12970.0,0.001818614084718284
12971.0,0.9999999999994671
12972.0,0.0016898384570514222
12973.0,2.6501900811148154e-05
12974.0,0.00028745198209439716
12975.0,0.0018313467222371438
12976.0,0.26828644979980865
12977.0,0.0005266069478985361
12978.0,0.002494225456678109
12979.0,4.371101339045917e-05
12980.0,0.9999999972416838
12981.0,0.0001192467700752939
12982.0,0.17313652187477058
12983.0,5.0765574577041164e-05
12986.0,0.09203210873415915
12987.0,0.2612483779256098
12988.0,0.00013047405717896764
12989.0,0.9999999997423963
12990.0,0.14532187039431366
12991.0,0.0003744800067304078
12992.0,4.371101339045917e-05
12993.0,0.6875042330143705
12994.0,0.0011558255136224817
12995.0,7.342716863274591e-05
12996.0,3.065526310210435e-05
12997.0,0.9762059616167056
12998.0,0.0014595541964835994
12999.0,0.0008765682956473436
13000.0,0.10750661701895112
13001.0,0.9999999987760404
13002.0,0.0003930214112550435
13003.0,0.011155013672950824
13004.0,0.9999999999947136
13005.0,0.009769612328140649
13006.0,4.8082140663141574e-05
13007.0,3.7145268027395354e-05
13008.0,0.22066763292691285
13009.0,6.041582999606272e-05
13010.0,0.00010386252371285364
13011.0,8.328304589199452e-05
13012.0,0.9714144677708296
13013.0,0.9999996156275258
13014.0,0.5729040015259352
13015.0,0.7449643045509968
13016.0,0.0008965449581211484
13018.0,0.9999990169718522
13019.0,0.004702173552557756
13020.0,0.0007951731944537218
13021.0,0.9999965780783099
13022.0,2.6501900811148154e-05
13023.0,0.0022682844879140414
13024.0,0.0007549535850042919
13025.0,4.371101339045917e-05
13026.0,0.6182922326140917
13027.0,0.9999997645773597
13028.0,4.8082140663141574e-05
13029.0,0.01117264203516591
13030.0,8.328304589199452e-05
13031.0,0.009129710783394623
13032.0,0.008562993700653087
13033.0,0.0002022543745003212
13034.0,0.0010300946825858343
13035.0,0.006774306178884061
13036.0,6.556454373626769e-05
13037.0,0.9985143928031113
13038.0,0.007981762003053547
13039.0,0.0023404413330326357
13040.0,1.0911659257704574e-05
13041.0,0.0008765451639133925
13042.0,0.0038189984149239334
13043.0,9.468484514328598e-05
13044.0,0.8425852702578238
13045.0,0.0010715874678501284
13046.0,0.0003702607040135698
13047.0,0.9999999993300897
13048.0,0.9712602804537961
13049.0,0.0020001215523562407
13050.0,0.9999999999889901
13051.0,0.00012584923749346902
13052.0,0.06507908495694024
13053.0,3.6971331927822165e-05
13054.0,6.556454373626769e-05
13055.0,0.006046823271539532
13056.0,4.221660727596817e-05
13057.0,0.0001430293486502283
13058.0,0.0005252661063317659
13059.0,0.07655776593722503
13060.0,9.468484514328598e-05
13061.0,7.342716863274591e-05
13062.0,9.99671387160978e-05
13063.0,5.6735208456927695e-05
13064.0,0.1765036120461898
13065.0,0.011304697808910961
13066.0,1.0911659257704574e-05
13067.0,0.0006971490763794378
13068.0,0.00016185407343116142
13069.0,0.9999999988733848
13070.0,0.006120078451476334
13071.0,5.0765574577041164e-05
13072.0,9.468484514328598e-05
13073.0,0.00010365502795479786
13074.0,0.029027716818330142
13075.0,0.00013332468554031935
13076.0,4.26799455549092e-05
13077.0,0.6572001489641442
13078.0,0.9999999999998437
13079.0,0.001945533867584551
13080.0,0.004429101294354406
13081.0,0.9999999932728159
13082.0,0.9999985647447073
13083.0,0.00017832171020666185
13084.0,5.6735208456927695e-05
13085.0,0.464137657979888
13086.0,3.065526310210435e-05
13087.0,4.371101339045917e-05
13088.0,2.6501900811148154e-05
13089.0,0.9999999999998437
13090.0,0.9999960761940082
13091.0,4.371101339045917e-05
13092.0,0.9999549823657765
13093.0,0.9999995404566658
13094.0,0.9999564577273364
13095.0,7.342716863274591e-05
13096.0,3.065526310210435e-05
13097.0,0.9999999996808135
13098.0,0.9999795999364326
13099.0,7.342716863274591e-05
13100.0,3.6971331927822165e-05
13101.0,0.010139420113618928
13102.0,0.999999995955875
13103.0,0.000639878686443744
13104.0,0.9241851285624847
13105.0,4.26799455549092e-05
13106.0,0.0035271977141391325
13107.0,0.9986452618007476
13108.0,0.00032568530452334516
13109.0,0.0020292310907193078
13110.0,0.9909925733740189
13111.0,4.371101339045917e-05
13112.0,0.00016909958531915038
13113.0,0.9999999722049114
13114.0,4.371101339045917e-05
13115.0,0.9999945891733063
13116.0,0.0014552542829931643
13117.0,0.9999992544695474
13118.0,0.18960043039061408
13119.0,6.041582999606272e-05
13120.0,0.00011333051365759773
13121.0,9.468484514328598e-05
13122.0,0.0007621809315247587
13123.0,0.0002194765355314777
13124.0,0.016093959593764383
13125.0,4.820493821494622e-05
13126.0,0.999503316673758
13127.0,7.342716863274591e-05
13128.0,3.6971331927822165e-05
13129.0,0.000165111304501527
13130.0,7.342716863274591e-05
13131.0,0.13365212083076217
13132.0,9.468484514328598e-05
13133.0,0.004409956442044645
13134.0,0.04551747566336691
13135.0,0.000438992536987248
13136.0,0.9983568419430006
13137.0,0.998422841243672
13138.0,0.4406563402178339
13139.0,0.19079380396220297
13140.0,0.012690934294457954
13141.0,0.9999939871876159
13143.0,3.7145268027395354e-05
13144.0,0.0003930214112550435
13145.0,0.6010950581696792
13147.0,0.00032348735067300833
13148.0,0.9999999788742893
13149.0,0.0171298205974558
13150.0,0.00019221152741825303
13151.0,0.003410775829548172
13152.0,0.4828880020746149
13154.0,0.029911995992950767
13155.0,0.09503643973305415
13156.0,0.00016971729398833848
13157.0,0.9048519979390872
13158.0,0.2901640991418664
13159.0,0.0005872492927518486
13161.0,0.0007146614876524351
13162.0,0.9999861647723141
13163.0,0.0002810287412188134
13164.0,0.00020564197256394044
13165.0,0.0008906517700454356
13166.0,0.0002299401035015269
13167.0,0.01772300249954151
13168.0,0.054799886859557376
13169.0,0.0016974285599070731
13171.0,0.0005746988356485539
13172.0,3.065526310210435e-05
13173.0,0.6997417901880784
13174.0,0.9460688067864822
13175.0,0.0005754268270568171
13176.0,4.8082140663141574e-05
13177.0,0.00011677421568325982
13178.0,0.9999999973480094
13179.0,3.6971331927822165e-05
13180.0,5.0765574577041164e-05
13181.0,3.065526310210435e-05
13182.0,4.8082140663141574e-05
13183.0,0.999991376696725
13184.0,0.62387335886528
13185.0,9.468484514328598e-05
13186.0,0.003938735391951254
13187.0,0.0005482029951612085
13189.0,0.00013332468554031935
13190.0,0.0010152589494827812
13191.0,6.041582999606272e-05
13192.0,0.6006465367033466
13193.0,4.8082140663141574e-05
13194.0,0.0002895780470990147
13195.0,2.6501900811148154e-05
13196.0,0.05687339680718826
13197.0,5.0765574577041164e-05
13198.0,0.9809689496251951
13199.0,0.9999999999998437
13200.0,0.0008965449581211484
13201.0,0.0005557516391589671
13202.0,0.09069831164681344
13203.0,0.9780154768958382
13204.0,4.371101339045917e-05
13205.0,4.26799455549092e-05
13206.0,0.19683865650420013
13207.0,0.002165706096826271
13208.0,0.9683903841334587
13209.0,0.9997539482659062
13210.0,7.342716863274591e-05
13211.0,0.2432708907150767
13212.0,4.8082140663141574e-05
13213.0,0.8104880971508945
13214.0,0.023491408840803807
13215.0,3.065526310210435e-05
13216.0,9.468484514328598e-05
13217.0,0.008005017425146315
13218.0,0.00013332468554031935
13219.0,3.6971331927822165e-05
13220.0,0.15551761457741523
13221.0,0.0008644059470900349
13222.0,3.7145268027395354e-05
13223.0,0.13450430894549983
13224.0,0.0005252661063317659
13225.0,0.999985360179557
13226.0,0.00026596770113763166
13227.0,8.445578248059122e-05
13228.0,7.342716863274591e-05
13229.0,0.00011333051365759773
13230.0,0.9999999302971669
13231.0,4.221660727596817e-05
13232.0,0.05131977511139796
13233.0,0.015650612135471774
13234.0,0.00024198375124451313
13235.0,8.445578248059122e-05
13236.0,0.0008965449581211484
13237.0,3.065526310210435e-05
13238.0,0.008549832855380638
13239.0,0.008436988647530343
13240.0,0.736050775558567
13241.0,2.6501900811148154e-05
13242.0,0.28351698093095695
13243.0,0.0011181824076920747
13244.0,7.342716863274591e-05
13245.0,0.00011677421568325982
13246.0,0.9418250891598177
13247.0,0.00032348735067300833
13248.0,0.0012202346521359938
13249.0,0.7733453610534123
13250.0,0.00018852868563093902
13251.0,3.065526310210435e-05
13252.0,0.00010386252371285364
13253.0,0.025172116874716478
13254.0,3.065526310210435e-05
13255.0,0.0003678323533407432
13257.0,0.00010365502795479786
13258.0,0.0002372388736231069
13259.0,0.06646049232189895
13260.0,4.8082140663141574e-05
13261.0,0.0011311374258039426
13262.0,0.0012362406438579158
13263.0,0.9999642484950781
13264.0,4.26799455549092e-05
13265.0,0.21089426310631157
13266.0,0.9999999810910192
13267.0,0.9999999990754382
13268.0,0.3194740808133214
13269.0,0.9999997877398469
13270.0,8.328304589199452e-05
13271.0,1.0911659257704574e-05
13272.0,7.342716863274591e-05
13273.0,0.00013332468554031935
13274.0,2.6501900811148154e-05
13275.0,0.00010386252371285364
13276.0,0.013426189561771515
13277.0,0.07610362356985591
13278.0,0.0032575271837686176
13279.0,0.00032348735067300833
13280.0,0.043736680108134425
13281.0,0.00019854181047862626
13282.0,0.012491034252957717
13283.0,0.00505612865044932
13284.0,0.00016185407343116142
13285.0,0.18932659509542346
13286.0,5.0765574577041164e-05
13287.0,0.019111904443879335
13288.0,0.001043007823971763
13289.0,4.371101339045917e-05
13290.0,0.00010365502795479786
13291.0,0.8982882219054916
13292.0,0.007228064489281976
13293.0,0.0398246753844641
13294.0,0.003506399182732539
13295.0,0.00743018936142114
13296.0,0.08058119657188624
13297.0,0.0012678727054704578
13299.0,0.003915918601032386
13300.0,0.0036859545999558658
13301.0,0.11886877410479152
13302.0,0.0005266069478985361
13303.0,3.065526310210435e-05
13304.0,0.029912656167219158
13305.0,0.9999689867228888
13306.0,2.6501900811148154e-05
13307.0,0.0032154912638923967
13308.0,0.01561851053867074
13309.0,0.07762209646633925
13310.0,0.003508012285321763
13311.0,0.0001192467700752939
13312.0,4.26799455549092e-05
13313.0,0.9870973555931432
13314.0,0.00032348735067300833
13315.0,6.556454373626769e-05
13316.0,0.7660968803267366
